DATE,PLATFORM,CAMPAIGN_NAME,CAMPAIGN_GROUP,CAMPAIGN_ID,ADSET_NAME,ADSET_ID,AD_NAME,AD_ID,OBJECTIVE,AMOUNT_SPENT,IMPRESSIONS,CONVERSIONS,REACH,CLICKS,VIDEO_PLAYS_AT_100,VIDEO_PLAYS_AT_25,VIDEO_PLAYS_AT_50,VIDEO_PLAYS_AT_75,FOCUSSED_VIEW_15SEC,VIDEO_VIEWS,VIDEO_THRUPLAY,VIDEO_PLAY_ACTIONS,COMMENTS,LEADS,LIKES,LINK_CLICKS,ENGAGEMENT,ENGAGEMENT_RATE,SHARES,FOLLOWS,VIEW_THROUGH_CONVERSION,VIDEO_STARTS,PURCHASE
2026-06-03,Shopping Grid,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Health Conscious Buyers Interest Segment,141258509277,Offer Spotlight Bold Voice,135939338663,Brand Awareness,57.168466,10271,12,0,19,0.4848,2.1141,1.0436,0.6154,0,2993,0,0,0,0,0,0,3934,1.1494,0,0,0,0,0
2026-06-03,In-App Display,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Bulk Buyers Retention Segment,148145023481,Offer Spotlight Bold Voice,846119584281,Brand Awareness,36.713500,11486,4,0,18,0.9859,4.5622,1.9869,1.438,0,2606,0,0,0,0,0,0,3993,2.0743,0,0,0,0,0
2026-06-03,Connected TV,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Family Planners Lookalike Segment,840964668242,Offer Spotlight Bold Voice,143148175809,Brand Awareness,41.21492,9112,17,0,33,2.0561,5.1945,3.0921,2.2508,0,2529,0,0,0,0,0,0,3806,1.7401,0,0,0,0,0
2026-06-02,Influencer Network,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Family Planners Lookalike Segment,840964668242,Offer Spotlight Bold Voice,143148175809,Brand Awareness,36.721186,9946,12,0,17,0.7501,3.9741,2.0289,1.2484,0,2258,0,0,0,0,0,0,3121,2.1907,0,0,0,0,0
2026-06-02,Search Network,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Health Conscious Buyers Interest Segment,141258509277,Offer Spotlight Bold Voice,135939338663,Brand Awareness,56.190566,10389,14,0,25,0.6482,1.9068,1.0587,0.7563,0,3104,0,0,0,0,0,0,5131,1.2732,0,0,0,0,0
2026-06-02,Retail Media Network,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Bulk Buyers Retention Segment,148145023481,Offer Spotlight Bold Voice,846119584281,Brand Awareness,56.341658,16592,19,0,44,0.9909,4.5831,2.3528,1.4539,0,4341,0,0,0,0,0,0,6591,2.2533,0,0,0,0,0
2026-06-01,Influencer Network,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Family Planners Lookalike Segment,840964668242,Offer Spotlight Bold Voice,143148175809,Brand Awareness,47.584200,12915,11,0,26,1.0533,3.3471,1.7770,1.3288,0,1983,0,0,0,0,0,0,3718,1.7448,0,0,0,0,0
2026-06-01,Connected TV,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Bulk Buyers Retention Segment,148145023481,Offer Spotlight Bold Voice,846119584281,Brand Awareness,71.691106,18557,16,0,47,0.7692,3.7478,1.8378,1.1413,0,3782,0,0,0,0,0,0,5401,1.8377,0,0,0,0,0
2026-06-01,Discovery Network,Seasonal Select Demand Initiative,Metro Region Loyalty Cohort,11970007606,Health Conscious Buyers Interest Segment,141258509277,Offer Spotlight Bold Voice,135939338663,Brand Awareness,37.585512,3146,7,0,12,0.924,1.9858,1.2887,0.986,0,1344,0,0,0,0,0,0,1449,0.9768,0,0,0,0,0
2026-06-30,Retail Media Network,Home Essentials Promo Initiative,East Region Conversion Cohort,18477671,Family Planners Interest Segment,426460522604668080,Offer Spotlight Bold Voice,961469379678885435,Brand Awareness,129.37,79574,0,88634,175,100,100,100,100,0,442,397,68941,0,0,0,28,4946,0,0,0,0,0,0
2026-06-30,Search Network,Home Essentials Promo Initiative,East Region Conversion Cohort,18477671,Health Conscious Buyers Interest Segment,744937521596374624,Offer Spotlight Bold Voice,160997656439243393,Brand Awareness,110.73,68184,0,66660,131,100,100,100,100,0,418,361,58459,0,0,0,28,4478,0,0,0,0,0,0
2026-06-30,Affiliate Network,Home Essentials Promo Initiative,East Region Conversion Cohort,18477671,Weekend Deal Hunters Interest Segment,512235775188952937,Offer Spotlight Bold Voice,562333462013611341,Brand Awareness,6.65,4439,0,3956,10,30,100,94,49,0,32,31,3367,0,0,0,2,317,0,0,0,0,0,0
2026-06-29,Influencer Network,Home Essentials Promo Initiative,East Region Conversion Cohort,18477671,Weekend Deal Hunters Interest Segment,512235775188952937,Offer Spotlight Bold Voice,562333462013611341,Brand Awareness,7.49,4853,0,4900,17,36,100,100,54,0,32,33,4270,0,0,0,3,346,0,0,0,0,0,0
2026-06-29,Affiliate Network,Home Essentials Promo Initiative,East Region Conversion Cohort,18477671,Family Planners Interest Segment,426460522604668080,Offer Spotlight Bold Voice,961469379678885435,Brand Awareness,116.44,83692,0,94125,194,100,100,100,100,0,599,463,62902,0,0,0,44,5969,0,0,0,0,0,0
