DATE,PLATFORM,CAMPAIGN_NAME,CAMPAIGN_GROUP,CAMPAIGN_ID,ADSET_NAME,ADSET_ID,AD_NAME,AD_ID,OBJECTIVE,AMOUNT_SPENT,IMPRESSIONS,CONVERSIONS,REACH,CLICKS,VIDEO_PLAYS_AT_100,VIDEO_PLAYS_AT_25,VIDEO_PLAYS_AT_50,VIDEO_PLAYS_AT_75,FOCUSSED_VIEW_15SEC,VIDEO_VIEWS,VIDEO_THRUPLAY,VIDEO_PLAY_ACTIONS,COMMENTS,LEADS,LIKES,LINK_CLICKS,ENGAGEMENT,ENGAGEMENT_RATE,SHARES,FOLLOWS,VIEW_THROUGH_CONVERSION,VIDEO_STARTS,PURCHASE
2026-02-28,Display Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Family Planners Interest Segment,285444870101,Collection Showcase Warm Voice,663666316732,Brand Awareness,158.538526,71668,0,0,60,0.4097,1.1488,0.7048,0.5795,0,4832,0,0,0,0,0,0,6263,1.8423,0,0,0,0,0
2026-02-28,Influencer Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Weekend Deal Hunters Interest Segment,121597754445,Collection Showcase Warm Voice,767332541439,Brand Awareness,45.970292,12743,0,0,21,0.4606,1.3352,0.9856,0.6111,0,1040,0,0,0,0,0,0,1527,0.4576,0,0,0,0,0
2026-02-28,Influencer Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Bulk Buyers Retention Segment,174279500412,Collection Showcase Warm Voice,374916335819,Brand Awareness,763.40385,444989,0,0,400,0.4687,1.3334,0.6881,0.5731,0,25237,0,0,0,0,0,0,36706,1.5441,0,0,0,0,0
2026-02-27,Social Feed,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Family Planners Interest Segment,285444870101,Collection Showcase Warm Voice,663666316732,Brand Awareness,1084.217929,724594,0,0,230,0.3265,1.1971,0.6094,0.4418,0,30058,0,0,0,0,0,0,40831,1.78,0,0,0,0,0
2026-02-27,Marketplace Feed,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Bulk Buyers Retention Segment,174279500412,Collection Showcase Warm Voice,374916335819,Brand Awareness,568.331575,232461,0,0,255,0.4988,1.3495,0.8109,0.6060,0,13190,0,0,0,0,0,0,21537,1.5353,0,0,0,0,0
2026-02-27,Search Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Weekend Deal Hunters Interest Segment,121597754445,Collection Showcase Warm Voice,767332541439,Brand Awareness,195.849135,51827,0,0,60,0.4308,1.3404,0.7717,0.5384,0,3772,0,0,0,0,0,0,5736,0.7596,0,0,0,0,0
2026-02-26,Influencer Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Bulk Buyers Retention Segment,174279500412,Collection Showcase Warm Voice,374916335819,Brand Awareness,380.162402,113943,0,0,411,0.4794,1.3305,0.6758,0.4991,0,13501,0,0,0,0,0,0,20989,1.638,0,0,0,0,0
2026-02-26,Social Feed,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Family Planners Interest Segment,285444870101,Collection Showcase Warm Voice,663666316732,Brand Awareness,821.414356,542242,0,0,233,0.4586,1.160,0.7027,0.5480,0,27858,0,0,0,0,0,0,43923,1.5764,0,0,0,0,0
2026-02-26,Video Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Weekend Deal Hunters Interest Segment,121597754445,Collection Showcase Warm Voice,767332541439,Brand Awareness,312.92575,91642,0,0,140,0.6370,1.2884,0.7837,0.5902,0,6315,0,0,0,0,0,0,8472,1.1202,0,0,0,0,0
2026-02-25,Display Network,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Family Planners Interest Segment,718116163111,Offer Spotlight Bold Voice,848992694251,Brand Awareness,207.700882,40496,0,0,166,1.8687,4.3182,2.6195,1.6747,0,12603,0,0,0,0,0,0,16218,1.7601,0,0,0,0,0
2026-02-25,Social Feed,Family Pantry Retention Initiative,Central Region Loyalty Cohort,10011967145,Family Planners Interest Segment,179895326936,Price Drop Cut Direct Voice,952800092879,Brand Awareness,175.236265,41313,0,0,99,2.1250,5.400,2.4948,2.3403,0,12493,0,0,0,0,0,0,19659,2.092,0,0,0,0,0
2026-02-25,Shopping Grid,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Bulk Buyers Retention Segment,174279500412,Collection Showcase Warm Voice,374916335819,Brand Awareness,802.266201,189028,0,0,844,0.4484,1.2885,0.7757,0.516,0,25770,0,0,0,0,0,0,39007,1.7327,0,0,0,0,0
2026-02-25,In-App Display,Family Pantry Retention Initiative,Central Region Loyalty Cohort,10011967145,Weekend Deal Hunters Interest Segment,348405126892,Price Drop Cut Direct Voice,136351769542,Brand Awareness,14.56919,4385,0,0,13,0.3543,1.4015,0.9575,0.5523,0,1132,0,0,0,0,0,0,1727,1.1974,0,0,0,0,0
2026-02-25,Marketplace Feed,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Family Planners Interest Segment,285444870101,Collection Showcase Warm Voice,663666316732,Brand Awareness,366.694450,206643,0,0,138,0.2233,0.9563,0.5266,0.3788,0,13413,0,0,0,0,0,0,22450,1.7968,0,0,0,0,0
2026-02-25,Shopping Grid,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Weekend Deal Hunters Interest Segment,121597754445,Collection Showcase Warm Voice,767332541439,Brand Awareness,452.006752,124492,0,0,186,0.549,1.1025,0.6652,0.6215,0,8770,0,0,0,0,0,0,12863,1.8093,0,0,0,0,0
2026-02-25,Retail Media Network,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Bulk Buyers Retention Segment,905519956098,Offer Spotlight Bold Voice,500647504454,Brand Awareness,97.310400,23963,0,0,51,1.5293,4.5681,2.1870,1.6355,0,5614,0,0,0,0,0,0,6691,1.3436,0,0,0,0,0
2026-02-25,Retail Media Network,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Weekend Deal Hunters Interest Segment,105905599020,Offer Spotlight Bold Voice,347015732879,Brand Awareness,2.029701,387,0,0,1,0.3648,1.5014,0.8405,0.4299,0,138,0,0,0,0,0,0,162,0.7709,0,0,0,0,0
2026-02-25,Search Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,10011967145,Bulk Buyers Retention Segment,122439929019,Price Drop Cut Direct Voice,844244913209,Brand Awareness,100.262410,24556,0,0,66,1.5102,5.2040,2.2692,1.9369,0,8107,0,0,0,0,0,0,11162,2.0042,0,0,0,0,0
2026-02-24,Retail Media Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Weekend Deal Hunters Interest Segment,121597754445,Collection Showcase Warm Voice,767332541439,Brand Awareness,115.41376,39627,0,0,44,0.3439,1.017,0.5805,0.502,0,3181,0,0,0,0,0,0,4168,0.9,0,0,0,0,0
2026-02-24,Shopping Grid,Family Pantry Retention Initiative,Central Region Loyalty Cohort,10011967145,Bulk Buyers Retention Segment,122439929019,Price Drop Cut Direct Voice,844244913209,Brand Awareness,156.173729,54604,0,0,116,1.6077,5.3193,2.2291,1.7265,0,18763,0,0,0,0,0,0,24429,1.7592,0,0,0,0,0
2026-02-24,Retail Media Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,10011967145,Weekend Deal Hunters Interest Segment,348405126892,Price Drop Cut Direct Voice,136351769542,Brand Awareness,44.498616,11302,0,0,53,0.3835,1.651,0.7346,0.5202,0,2925,0,0,0,0,0,0,4991,1.0738,0,0,0,0,0
2026-02-24,Display Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,10011967145,Family Planners Interest Segment,179895326936,Price Drop Cut Direct Voice,952800092879,Brand Awareness,66.898347,15621,0,0,28,1.9285,4.5829,2.5231,1.8913,0,5285,0,0,0,0,0,0,7182,2.3306,0,0,0,0,0
2026-02-24,Marketplace Feed,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Bulk Buyers Retention Segment,174279500412,Collection Showcase Warm Voice,374916335819,Brand Awareness,763.79836,223123,0,0,868,0.4348,1.4225,0.767,0.5157,0,25365,0,0,0,0,0,0,33188,1.5707,0,0,0,0,0
2026-02-24,Marketplace Feed,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Family Planners Interest Segment,718116163111,Offer Spotlight Bold Voice,848992694251,Brand Awareness,148.097755,33270,0,0,78,1.901,4.2392,2.3732,1.9922,0,6353,0,0,0,0,0,0,9716,1.7295,0,0,0,0,0
2026-02-24,Discovery Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Family Planners Interest Segment,285444870101,Collection Showcase Warm Voice,663666316732,Brand Awareness,720.373648,345343,0,0,255,0.4009,1.3410,0.7799,0.6098,0,25648,0,0,0,0,0,0,43143,1.8068,0,0,5,0,0
2026-02-24,Affiliate Network,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Bulk Buyers Retention Segment,905519956098,Offer Spotlight Bold Voice,500647504454,Brand Awareness,200.608111,35216,0,0,68,1.699,4.2097,2.3742,2.0033,0,7517,0,0,0,0,0,0,12209,1.8063,0,0,0,0,0
2026-02-24,Display Network,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Weekend Deal Hunters Interest Segment,105905599020,Offer Spotlight Bold Voice,347015732879,Brand Awareness,5.155330,718,0,0,3,0.7844,2.8131,1.2638,1.0664,0,269,0,0,0,0,0,0,363,1.2801,0,0,0,0,0
2026-02-23,Marketplace Feed,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Weekend Deal Hunters Interest Segment,121597754445,Collection Showcase Warm Voice,767332541439,Brand Awareness,26.661381,5185,0,0,10,0.5679,1.3302,0.7544,0.4505,0,538,0,0,0,0,0,0,788,1.0689,0,0,0,0,0
2026-02-23,Search Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,10011967145,Weekend Deal Hunters Interest Segment,348405126892,Price Drop Cut Direct Voice,136351769542,Brand Awareness,12.064549,1013,0,0,8,0.8944,2.4495,1.1775,0.9331,0,347,0,0,0,0,0,0,493,1.3518,0,0,0,0,0
2026-02-23,Affiliate Network,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Weekend Deal Hunters Interest Segment,105905599020,Offer Spotlight Bold Voice,347015732879,Brand Awareness,4.354183,830,0,0,5,0.6993,2.5656,1.0758,0.7904,0,339,0,0,0,0,0,0,421,1.5388,0,0,0,0,0
2026-02-23,Search Network,Family Pantry Retention Initiative,Central Region Loyalty Cohort,88536126546,Bulk Buyers Retention Segment,174279500412,Collection Showcase Warm Voice,374916335819,Brand Awareness,503.133099,158661,0,0,329,0.5636,1.436,0.8304,0.6941,0,14821,0,0,0,0,0,0,21967,1.8607,0,0,0,0,0
2026-02-23,Retail Media Network,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Bulk Buyers Retention Segment,905519956098,Offer Spotlight Bold Voice,500647504454,Brand Awareness,105.968970,22575,0,0,45,1.5538,4.3230,2.4577,1.9272,0,4349,0,0,0,0,0,0,7069,1.6591,0,0,0,0,0
2026-02-23,Affiliate Network,Market Fresh Demand Initiative,Central Region Loyalty Cohort,89448885370,Family Planners Interest Segment,718116163111,Offer Spotlight Bold Voice,848992694251,Brand Awareness,268.950931,48332,0,0,78,1.6089,4.1715,2.3212,1.8634,0,9419,0,0,0,0,0,0,14235,1.4464,0,0,0,0,0
